period,label,spatial_coverage,start,stop,authority,source,publication_year,broader_periods,narrower_periods
http://n2t.net/ark:/99152/p09hq4nvtt5,1e moitié XIXe siècle AEC,Earth | World,-1899,-1850,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4n6n4p,
http://n2t.net/ark:/99152/p09hq4n6n4p,XIXe siècle AEC,Earth | World,-1899,-1800,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nzq2h,http://n2t.net/ark:/99152/p09hq4nvtt5 http://n2t.net/ark:/99152/p09hq4njx6k
http://n2t.net/ark:/99152/p09hq4njx6k,2e moitié XIXe siècle AEC,Earth | World,-1849,-1800,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4n6n4p,
http://n2t.net/ark:/99152/p09hq4nvrpf,1e moitié XVIIIe siècle AEC,Earth | World,-1799,-1750,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4n58mr,
http://n2t.net/ark:/99152/p09hq4n58mr,XVIIIe siècle AEC,Earth | World,-1799,-1700,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nzq2h,http://n2t.net/ark:/99152/p09hq4nvrpf http://n2t.net/ark:/99152/p09hq4n6k9n
http://n2t.net/ark:/99152/p09hq4n6k9n,2e moitié XVIIIe siècle AEC,Earth | World,-1749,-1700,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4n58mr,
http://n2t.net/ark:/99152/p09hq4nprn2,1e moitié XVIIe siècle AEC,Earth | World,-1699,-1650,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nfgdb,
http://n2t.net/ark:/99152/p09hq4nfgdb,XVIIe siècle AEC,Earth | World,-1699,-1600,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nzq2h,http://n2t.net/ark:/99152/p09hq4nprn2 http://n2t.net/ark:/99152/p09hq4njpt4
http://n2t.net/ark:/99152/p09hq4njpt4,2e moitié XVIIe siècle AEC,Earth | World,-1649,-1600,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nfgdb,
http://n2t.net/ark:/99152/p09hq4np64f,1e moitié XVIe siècle AEC,Earth | World,-1599,-1550,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nnx95,
http://n2t.net/ark:/99152/p09hq4nnx95,XVIe siècle AEC,Earth | World,-1599,-1500,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nzq2h,http://n2t.net/ark:/99152/p09hq4np64f http://n2t.net/ark:/99152/p09hq4n4b2b
http://n2t.net/ark:/99152/p09hq4n4b2b,2e moitié XVIe siècle AEC,Earth | World,-1549,-1500,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nnx95,
http://n2t.net/ark:/99152/p09hq4njggk,1e moitié XVe siècle AEC,Earth | World,-1499,-1450,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nhvcb,
http://n2t.net/ark:/99152/p09hq4nhvcb,XVe siècle AEC,Earth | World,-1499,-1400,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nzq2h,http://n2t.net/ark:/99152/p09hq4nmsvm http://n2t.net/ark:/99152/p09hq4njggk
http://n2t.net/ark:/99152/p09hq4nmsvm,2e moitié XVe siècle AEC,Earth | World,-1449,-1400,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nhvcb,
http://n2t.net/ark:/99152/p09hq4nzfxt,1e moitié XIVe siècle AEC,Earth | World,-1399,-1350,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nb8vx,
http://n2t.net/ark:/99152/p09hq4nb8vx,XIVe siècle AEC,Earth | World,-1399,-1300,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nzq2h,http://n2t.net/ark:/99152/p09hq4nzfxt http://n2t.net/ark:/99152/p09hq4n44ns
http://n2t.net/ark:/99152/p09hq4n44ns,2e moitié XIVe siècle AEC,Earth | World,-1349,-1300,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nb8vx,
http://n2t.net/ark:/99152/p09hq4nf433,1e moitié XIIIe siècle AEC,Earth | World,-1299,-1250,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4n8s9n,
http://n2t.net/ark:/99152/p09hq4n8s9n,XIIIe siècle AEC,Earth | World,-1299,-1200,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nzq2h,http://n2t.net/ark:/99152/p09hq4nxvm3 http://n2t.net/ark:/99152/p09hq4nf433
http://n2t.net/ark:/99152/p09hq4nxvm3,2e moitié XIIIe siècle AEC,Earth | World,-1249,-1200,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4n8s9n,
http://n2t.net/ark:/99152/p09hq4ns8xf,1e moitié XIIe siècle AEC,Earth | World,-1199,-1150,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4npv4c,
http://n2t.net/ark:/99152/p09hq4npv4c,XIIe siècle AEC,Earth | World,-1199,-1100,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nzq2h,http://n2t.net/ark:/99152/p09hq4ns8xf http://n2t.net/ark:/99152/p09hq4n2wcp
http://n2t.net/ark:/99152/p09hq4n2wcp,2e moitié XIIe siècle AEC,Earth | World,-1149,-1100,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4npv4c,
http://n2t.net/ark:/99152/p09hq4nqkkc,1e moitié XIe siècle AEC,Earth | World,-1099,-1050,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nr58s,
http://n2t.net/ark:/99152/p09hq4nr58s,XIe siècle AEC,Earth | World,-1099,-1000,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nzq2h,http://n2t.net/ark:/99152/p09hq4nrcz9 http://n2t.net/ark:/99152/p09hq4nqkkc
http://n2t.net/ark:/99152/p09hq4nrcz9,2e moitié XIe siècle AEC,Earth | World,-1049,-1000,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nr58s,
http://n2t.net/ark:/99152/p09hq4njqk9,1e moitié Xe siècle AEC,Earth | World,-0999,-0950,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4n548r,http://n2t.net/ark:/99152/p09hq4nnbvg http://n2t.net/ark:/99152/p09hq4nmrjp
http://n2t.net/ark:/99152/p09hq4nmrjp,1e quart Xe siècle AEC,Earth | World,-0999,-0975,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4njqk9,
http://n2t.net/ark:/99152/p09hq4ngf84,Ie millénaire AEC,Earth | World,-0999,0000,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,,http://n2t.net/ark:/99152/p09hq4n2bqh http://n2t.net/ark:/99152/p09hq4nzxbf http://n2t.net/ark:/99152/p09hq4n8xk3 http://n2t.net/ark:/99152/p09hq4njjpv http://n2t.net/ark:/99152/p09hq4ngmmc http://n2t.net/ark:/99152/p09hq4nnxrz http://n2t.net/ark:/99152/p09hq4n548r http://n2t.net/ark:/99152/p09hq4n9m89 http://n2t.net/ark:/99152/p09hq4nhpwg http://n2t.net/ark:/99152/p09hq4nqrjc
http://n2t.net/ark:/99152/p09hq4n548r,Xe siècle AEC,Earth | World,-0999,-0900,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4ngf84,http://n2t.net/ark:/99152/p09hq4nv5zd http://n2t.net/ark:/99152/p09hq4njqk9
http://n2t.net/ark:/99152/p09hq4nnbvg,2e quart Xe siècle AEC,Earth | World,-0974,-0950,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4njqk9,http://n2t.net/ark:/99152/p09hq4ngz3h
http://n2t.net/ark:/99152/p09hq4nv5zd,2e moitié Xe siècle AEC,Earth | World,-0949,-0900,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4n548r,http://n2t.net/ark:/99152/p09hq4n6nd3
http://n2t.net/ark:/99152/p09hq4ngz3h,3e quart Xe siècle AEC,Earth | World,-0949,-0925,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nnbvg,
http://n2t.net/ark:/99152/p09hq4n6nd3,4e quart Xe siècle AEC,Earth | World,-0924,-0900,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nv5zd,
http://n2t.net/ark:/99152/p09hq4nqmr4,1e moitié IXe siècle AEC,Earth | World,-0899,-0850,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nnxrz,http://n2t.net/ark:/99152/p09hq4ndvj5 http://n2t.net/ark:/99152/p09hq4n4w43
http://n2t.net/ark:/99152/p09hq4n4w43,1e quart IXe siècle AEC,Earth | World,-0899,-0875,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nqmr4,
http://n2t.net/ark:/99152/p09hq4nnxrz,IXe siècle AEC,Earth | World,-0899,-0800,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4ngf84,http://n2t.net/ark:/99152/p09hq4nqmr4 http://n2t.net/ark:/99152/p09hq4n6fbw
http://n2t.net/ark:/99152/p09hq4ndvj5,2e quart IXe siècle AEC,Earth | World,-0874,-0850,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nqmr4,
http://n2t.net/ark:/99152/p09hq4n6fbw,2e moitié IXe siècle AEC,Earth | World,-0849,-0800,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nnxrz,http://n2t.net/ark:/99152/p09hq4nx5cs http://n2t.net/ark:/99152/p09hq4nvr4p
http://n2t.net/ark:/99152/p09hq4nx5cs,3e quart IXe siècle AEC,Earth | World,-0849,-0825,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4n6fbw,
http://n2t.net/ark:/99152/p09hq4nvr4p,4e quart IXe siècle AEC,Earth | World,-0824,-0800,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4n6fbw,
http://n2t.net/ark:/99152/p09hq4nk2vx,1e moitié VIIIe siècle AEC,Earth | World,-0799,-0750,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4n8xk3,http://n2t.net/ark:/99152/p09hq4nv9nr http://n2t.net/ark:/99152/p09hq4ntsn6
http://n2t.net/ark:/99152/p09hq4ntsn6,1e quart VIIIe siècle AEC,Earth | World,-0799,-0775,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4nk2vx,
http://n2t.net/ark:/99152/p09hq4n8xk3,VIIIe siècle AEC,Earth | World,-0799,-0700,http://n2t.net/ark:/99152/p09hq4n,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",2022,http://n2t.net/ark:/99152/p09hq4ngf84,http://n2t.net/ark:/99152/p09hq4nk2vx http://n2t.net/ark:/99152/p09hq4n5cb6
